mtime,AB,BF,BJ,BN,DG,DQ,EL,GN,GW,HP,HT,IJ,IQ,JZ,KN,KO,QR,S,UY,W
2021-11-02T10:25,2262113,2869646,3102048,2588886,3316468,2779675,3050539,2470191,3538415,3584005,2442926,3009072,2659016,2327286,2000857,3719813,3700013,2519339,1127497,2884079
2021-11-02T10:30,3165254,1618190,2889154,3007347,2635668,1960868,2778110,3175345,2383440,2465467,2654185,3817245,3791094,3030384,2416164,3737087,3380922,3077043,2353805,3549866
2021-11-02T10:35,2054829,2077036,2223780,3564923,3329541,2142576,1506549,2318596,3659633,3867709,2433384,3599951,2971476,2223425,1966588,3684923,3479097,3178213,2322159,3196148
2021-11-02T10:40,2010960,2788573,3953915,2361295,4083597,1924711,3952474,3180786,3165534,1281565,1710556,3653386,2865489,3389868,2786914,2251862,2904371,3721519,2930425,2247128
2021-11-02T10:45,1858245,3429785,2259512,1899184,3177959,2228899,2443808,1656539,2900074,2872440,1975117,1955607,2399164,3066231,2709682,3837611,3063673,2709406,1338935,2844951
2021-11-02T10:50,2292722,3192338,2438034,3225341,2730667,1915855,3059398,2389491,3040739,2121377,2272408,2170584,2698440,2486843,1939961,2769864,4132175,3126543,2350832,3072717
2021-11-02T10:55,2544955,2864218,2897621,3190045,3657942,1811153,1686215,3486790,3787332,2969160,2439126,2412488,2149482,3013008,2250789,2829742,3266671,2705534,2804919,2718805
2021-11-02T11:00,2062653,2334007,2393481,2357618,3790133,1572897,1659334,3050415,3329632,3041672,1655256,1811540,2310420,3514434,2432886,2423801,3422321,2974520,1815473,2690164
2021-11-02T11:05,3858166,3216059,3332039,2412287,3156688,2115877,3174315,2636086,2402067,3185790,1899954,3314638,2991300,2239382,2420535,2559687,2333972,3225627,2168109,3252080
2021-11-02T11:10,1377195,2848704,2977750,2806761,3820177,1327774,3423543,2044860,3226194,2482738,2902046,2213137,2617193,2434917,3078264,2554330,3136651,3753783,1789292,3472055
2021-11-02T11:15,3006773,1372155,3130604,2520483,3795087,2128809,3386991,3580631,2099178,2719461,1626725,2752912,1932787,2218350,2264664,3139988,2874400,2735479,2630847,2164795
2021-11-02T11:20,2642263,1926917,3358221,2704551,3339015,2996657,3112844,3384713,2832725,2879262,2425637,2404839,2509736,2178093,2825030,2809310,2834563,2420794,2533265,2420870
2021-11-02T11:25,3561267,1997349,3057338,3434404,3078022,2788808,2993377,2787222,2607216,3868875,3608312,3199721,2115603,2824409,2354341,2351220,2841592,3156313,3104047,3289891
2021-11-02T11:30,2512873,3018679,2741917,3034981,1642080,1910820,3013185,2626399,3422177,2692416,1765698,3159692,3099836,2528798,3505101,3667091,4336336,3656839,1156204,1866970
2021-11-02T11:35,4062718,3257126,2152983,2493889,2053976,2708229,3718147,2524672,3056073,1562528,2464511,1611888,2369440,2903597,1845696,3289405,4163328,4055309,2052670,2152147
2021-11-02T11:40,3125416,1745118,1675063,3031837,2526407,2266253,2119421,2692700,3200760,3163474,1987185,4043783,1784694,2364451,2725258,3661283,2405432,1654625,2532200,2222197
2021-11-02T11:45,1246869,3783703,2442569,2022976,3114156,3102682,4747614,1579313,3482261,3047012,2136907,2043415,2709634,2973176,2677587,2505134,3814865,2397752,2105466,3502022
2021-11-02T11:50,3403965,2547939,4025746,2059562,4788598,1720943,2847521,2680401,2949731,2600065,2962922,3839165,3078399,2866333,2468834,2870641,3443436,3424999,2424629,1937650
2021-11-02T11:55,2844463,2026126,3242618,3529263,2649110,1876171,2521922,2430439,3549855,4911184,2318009,2908654,2761235,2076237,2344383,3119138,3095727,2472284,2242303,2699891
2021-11-02T12:00,2660342,1926886,3355732,1906046,2389693,1659927,3017553,1296962,2690963,3544728,2665915,3416500,2574371,2060770,2206707,3221734,3248632,4023759,1766132,2439135
2021-11-02T12:05,1532118,2573129,2178671,2480296,2900722,2454147,1801064,2389820,3030771,1703956,2845615,1982548,2507671,1444323,2792958,2772938,2529634,2961307,2572444,2356019
2021-11-02T12:10,3367552,1798509,3930004,2979701,3478967,2252300,2998553,3370162,3344121,3224902,1950978,2406364,3831923,2543174,2818839,3369263,3369249,2529200,2567733,2346650
2021-11-02T12:15,1786579,697974,1849838,2205613,2809186,2137534,2068636,2897539,2975224,3139019,2045798,2828191,2138434,1778238,2435762,2457563,3289266,3898651,1660321,1874783
2021-11-02T12:20,3001019,3460920,4010685,1850653,2459343,1417961,3526933,2058783,3804555,3379306,2547105,2998761,3451319,2302117,1529202,2966237,3308888,3102441,1390348,1785451
2021-11-02T12:25,2544941,1844710,3083311,3771736,3423737,2290928,2750031,2409765,3150294,2638287,1968259,2481418,1580627,2409396,2236435,2765058,3439097,3224818,2388544,3483131
2021-11-02T12:30,2000650,2177993,3087533,3740147,2837557,1359197,4044595,1570287,3917780,3001059,1923784,3455549,2397687,2433819,2459923,1999211,3073011,3189982,1858381,2557094
2021-11-02T12:35,2710115,2025199,3152530,2440024,2881959,2631426,2953957,2254598,2283655,2626583,3464262,2490762,2690184,2857110,3044736,3271995,3397715,2664403,2712498,2225556
2021-11-02T12:40,1901961,1896095,3575941,2666717,3699519,2159359,2541628,3184521,2526887,1782752,1104546,2661048,2077510,3310674,2832917,3585649,1935370,2747982,1890335,2197173
2021-11-02T12:45,1990554,2307960,2341044,3067065,2555751,1261249,2597572,2863891,3192301,2736705,2414800,2545176,2482381,3209219,2355912,3369149,1875793,3672995,2000718,2397493
2021-11-02T12:50,1612233,2636913,1982900,3116030,4199216,2331966,2841472,1387351,2717284,2991752,2647177,3647456,2283969,2336581,1525510,2692551,3464859,2941683,2775921,2848986
2021-11-02T12:55,3558380,2445527,2782811,3930544,1965865,2722598,2662220,2476965,2202054,2370716,2027003,3581007,2254939,2164397,1034896,3033669,4005590,3439944,1190481,2474789
2021-11-02T13:00,2225612,3182904,2349902,2001437,2867043,1369993,1794367,1952072,2683934,3250360,2606861,2173935,2237641,2701071,3233814,3033566,3401561,2482407,2498613,2967100
2021-11-02T13:05,3124207,2444519,3530054,3062160,2042906,2019334,1681290,2810557,3208648,2457437,3178462,2653162,3852597,3250556,3393865,2952092,5257126,3317468,2081945,2840537
2021-11-02T13:10,2194397,2643664,2237957,2179525,3503058,3116213,3220383,3685669,2636346,2420309,2126624,2569043,2313368,1342242,2464550,2803909,3019402,4394910,1209782,3584087
2021-11-02T13:15,2608467,2287074,3171132,3238233,3309676,2111666,2212157,3032895,2022044,2653988,2299064,2305433,2347662,2561479,1663624,3155458,1968418,3021151,1922724,1865550
2021-11-02T13:20,2333626,2666714,3534101,2262089,3030627,2265716,2098400,2937938,3161563,2686136,2201307,2735766,2781171,3878993,2710423,2129689,3489846,2241937,1678383,1757198
2021-11-02T13:25,2908202,3193243,2992421,3122807,3470823,1496677,2608827,1943180,2790402,2227629,3409583,2745619,3705226,1833801,2574029,3511618,3184397,2258005,2263311,1979602
2021-11-02T13:30,2452100,1236490,3398784,3110666,1971857,3179930,3436105,3942953,3647806,3490409,2419745,1822872,2323000,2678908,2601200,3097673,2535801,2673535,1212825,3962703
2021-11-02T13:35,2528552,2278103,2312042,3352549,3027024,981150,2385164,2503290,3012600,1432766,2204347,2652819,2490303,2302373,2940763,3527577,3280455,2536042,2577929,2889196
2021-11-02T13:40,2917099,1556406,3800361,2805026,3316777,2836638,2334581,1345325,3625635,3582856,2848587,3922551,2350301,3886936,2042549,3392503,2200995,3522962,2551906,3097491
2021-11-02T13:45,3293363,2552376,3940162,2371595,3960458,1648192,3008599,3423101,2259695,3452823,2610317,3256822,3117557,2254222,987306,3934691,3084421,3355199,2496077,2707304
2021-11-02T13:50,1875462,2400396,3699322,2336230,2327389,3693259,2548866,2798656,3619935,1898083,2669323,2422619,2668022,2422522,2959433,2159159,3795140,3395310,1472329,2578524
2021-11-02T13:55,2473149,1895575,2645344,3246467,4145420,2585029,3660917,2919568,3879785,4484694,2406141,3027009,1634721,2306288,1842763,3388863,5343151,4579859,1857820,2552089
2021-11-02T14:00,2117515,3231187,2539418,3249906,3059740,1612078,3546259,2360414,2484878,2539099,2554927,3117288,2270553,2290179,3373027,1985701,3841355,3644207,1671996,2752086
2021-11-02T14:05,2268937,2405554,2643412,2331888,2664049,2251850,3213596,1892998,2423973,3745821,2037475,2417220,2242541,3151276,2181900,2209113,3666277,3752284,2160935,2507097
2021-11-02T14:10,3170788,2172039,3193066,1994747,3251919,1918899,4262879,1864247,1877247,2942116,2540140,2915228,3036458,3371472,3268680,3183269,4375261,2240841,2894763,3119316
2021-11-02T14:15,1970727,3127466,2773944,3123809,3005993,2250169,2396926,2723044,4157939,2964125,1615404,2268578,3309137,2052447,2852856,3462623,3063410,2263677,2666681,1828958
2021-11-02T14:20,3025015,2689805,3461334,2523840,3639844,2546185,2187069,3378113,3825024,2716508,1381217,2319751,1976365,2645356,2539108,2392611,3197145,3496849,2289280,3419270
2021-11-02T14:25,2299711,2520151,2857851,2164948,2673320,2056858,3919384,2400138,2774596,2708839,2875996,1192776,2665389,2233363,2207095,3947463,3024017,3682193,2370285,2004925
2021-11-02T14:30,2940891,2180435,3366052,3984377,2535867,2249400,2365177,2461392,2737180,3049657,2652093,2661771,2390943,3040938,1472109,2824349,2523852,3022357,2357216,1637617
2021-11-02T14:35,2353198,2127025,3471477,3242434,2442810,2359623,2730614,3248319,3042461,3504688,3076863,3680410,2492936,2227589,2915763,3205888,2906548,1953905,1999289,2885000
2021-11-02T14:40,2738881,2405533,1543376,2874709,3605716,2342321,3171725,2213801,4120963,2567436,1887374,2939808,2487608,2153572,2484205,3718575,3481250,2823920,2079388,2526395
2021-11-02T14:45,3383111,2996066,2827153,3308594,3572290,1508113,2846060,2433684,2945854,3343059,2498732,2898938,2574467,2341726,2032285,2613650,4078229,3830745,1751254,2545731
2021-11-02T14:50,1621316,2698767,2826508,2567260,3152326,2658497,3557547,3359001,3198877,4327033,3123497,3814470,2195521,1703118,1388700,1406099,3879119,3190618,2638272,2495601
2021-11-02T14:55,2789713,1490991,3177940,4736144,3229415,1810336,2379291,2469389,3381114,2802713,1734903,3186174,2731458,3319044,3586102,3375079,4269389,3060080,2414474,2788433
2021-11-02T15:00,2676895,1892994,2615201,2410881,3358225,1879721,4353735,3638542,2255939,2049969,1722831,2801495,2206332,1613356,2722085,3164068,2197172,1622455,2769098,2784867
2021-11-02T15:05,3523741,2279662,2352685,3511841,3719975,2296224,2735102,3355324,3208911,2657816,3542661,2494185,1622201,2865300,1870445,3701707,4295398,2876681,1978759,2799265
2021-11-02T15:10,1607367,2310713,2426778,3582304,2404513,1496346,2844392,2592041,3280548,2936012,2281179,3039588,3506607,3894470,2833792,3105050,4652379,1958359,2349194,2042237
2021-11-02T15:15,3046011,1509745,2022854,3662947,3846470,1731607,2492075,2974318,3161107,1830956,2162606,3326662,3056310,2671734,2272687,3267875,3058182,1353911,2427740,2263179
2021-11-02T15:20,2259637,2577465,2917596,2524694,3500030,1914267,2726899,3184557,2406424,2574668,2972267,3798290,3299464,3315069,3356073,2935708,2743842,2604526,1774818,2773855
2021-11-02T15:25,1957326,3083628,2149049,3481344,2273532,2168597,4184496,2494933,2775936,2728957,2678399,2812263,1762925,2450702,2387240,2493218,3309620,2150154,2039826,2579519
2021-11-02T15:30,2918711,2418777,3535155,2626587,4938450,2313441,2960445,1811355,3492359,2689942,3112949,2718375,2983757,2694723,1828401,2295428,2566454,2838755,2185158,2744326
2021-11-02T15:35,3006165,1384280,2919386,2988227,3416570,2603522,2049286,1299525,2513407,2285533,2971003,3468277,2133972,3607789,2939646,2827026,3755818,3801628,3078122,1555311
2021-11-02T15:40,1607494,1940532,2514304,2832478,2184443,2930507,3187698,2387093,2595520,2164924,3351722,3552807,2630488,2122461,2662159,2434051,3608019,3898243,2379304,3488938
2021-11-02T15:45,2510820,2513345,4072193,2108192,3623653,3025440,4725513,2923071,2794448,3515891,1403748,1957471,3544063,2134244,2862700,2006461,4350448,1967761,1230120,3798963
2021-11-02T15:50,1724527,1708026,2117238,3571502,1959069,2530293,2637759,3120533,3208338,2429228,2233641,2532961,1626076,2554932,1727336,2653716,3063332,2481441,3099441,2049022
2021-11-02T15:55,1675184,2747779,2265905,2173710,2616547,2648728,2449908,2400531,2095416,2737658,2415160,2483212,2517427,3238283,2120609,4221154,3188712,3656841,2736177,3325535
2021-11-02T16:00,2216031,2184761,2594883,3857836,4086780,2413810,3150320,1892593,2164632,2352502,2247894,3545698,2268252,3016816,2019947,3533767,2829638,3617844,2072396,920311
2021-11-02T16:05,2220606,2808474,2469469,2304245,3456308,2217251,2205099,2450176,2846675,2798879,2464624,1862292,2964777,3145760,1810602,2380733,3230405,1937304,2228951,2849123
2021-11-02T16:10,3335374,1864506,3457411,2013848,3028318,2529421,2878232,2240903,2367031,2891270,2940266,3150859,2440250,2296355,3089970,3122478,2551866,2934196,1940899,2345447
2021-11-02T16:15,1975351,1385184,3113667,2637292,2680762,2142144,2249387,2936430,2077507,2874803,3760967,2682191,2221646,2287683,1987662,3478581,2838309,2843989,3056257,3119972
2021-11-02T16:20,2551660,2309365,2370479,2618004,3085632,2540385,3667748,2693822,2560571,3524155,1815064,3880734,2438332,2744390,1843677,3015081,2810415,3239558,1716109,1884387
2021-11-02T16:25,1684584,2970672,2461764,2779419,2482815,1661888,2408179,2489969,3067923,3556747,1587230,1833004,1885828,3022669,2189339,1791623,4723378,2116051,2415642,3620146
2021-11-02T16:30,2556030,2157663,2760929,2053457,3372326,1909953,3334611,2176693,3321847,3586693,2268959,3260389,3696843,2489740,2327868,3068020,3275090,2669033,1738349,2927842
2021-11-02T16:35,2416962,2028351,2433469,3493821,2667741,2202629,2789156,935054,2529945,2970950,2394124,2797197,2251280,2015826,2466631,4260652,3477289,3254249,2180904,1743892
2021-11-02T16:40,2918626,2260460,2816600,2600562,2909967,1462143,2292306,1264191,1000009,1969814,2666483,1567096,2601708,3902674,4046205,2317237,3573021,3077474,1852702,2556299
2021-11-02T16:45,2272666,1449989,1550472,3119426,3870033,2789262,2292896,2051957,2668903,4322078,2484930,2844779,2255117,2721044,3010899,2729834,2425492,1696253,2602157,3205607
2021-11-02T16:50,3551283,2306061,2014023,3128600,2904634,1072725,2670174,1973458,2490423,2812096,3076500,2508998,2417213,2366806,2191287,2896119,2868203,4078373,1244469,2698402
2021-11-02T16:55,2337367,3607443,2907303,2217212,3256436,2568635,4062939,2062022,3175958,2659354,2808718,1652941,2862497,2387841,2898396,3248467,3241033,2982943,2514001,2229960
2021-11-02T17:00,2943639,3276967,1891979,2078939,2818230,2258419,2359577,2228328,2835871,2932675,2596300,2252472,3090191,2405808,2659050,2951824,3172509,2481110,3002899,3223103
2021-11-02T17:05,2571137,1394170,3681463,4856882,2926433,1636569,1874130,3381032,2486480,2495395,3658832,2398846,2805300,1665407,3100802,2879760,3525547,2404107,2582436,2279088
2021-11-02T17:10,2007218,1779631,2376300,2337078,2452804,2180815,2755665,2104614,2718608,2927625,1783551,2225636,2021282,1992875,1818681,3572454,4367930,2999386,2249954,2969211
2021-11-02T17:15,2519320,1664080,2449384,2093152,4047088,2382963,3534259,1593690,4145464,3176720,3294364,3698910,1096216,2226563,1692846,1573901,2225422,2793511,2722637,2503056
2021-11-02T17:20,2976938,2131628,2673123,3179747,4944395,1993110,1903126,1736126,3133382,2639258,2165858,2794631,1582603,2962568,2931214,3224512,3490540,3868779,1941600,2939831
2021-11-02T17:25,2262598,2065479,2184989,3927555,3369351,2026897,3435483,2195176,1722278,2769579,2119281,3358477,2333918,3166911,2873258,2729281,3054126,2758015,2300566,2477299
2021-11-02T17:30,2227015,1925701,2940957,1836273,3144605,2089964,2055967,2760025,3888141,2875100,2718742,2439927,1602375,3107692,3036474,2211377,3750209,3797994,2276920,3090957
2021-11-02T17:35,3935322,2040415,2261417,3033289,3681921,1515874,2785041,2231116,3542685,1948774,3123674,2687906,2210786,3126067,2352934,4226798,3725386,3071974,2201379,2859095
2021-11-02T17:40,2341098,2275036,2479358,2205409,3623858,1211066,3237777,2506549,3226998,3153340,2580856,2360008,2457998,2399506,3689193,3729525,4594711,2835181,1573478,2873936
2021-11-02T17:45,2055545,2207755,3713533,2748061,2981454,2162864,3966416,2946482,2427865,1990298,3314433,2517467,2209882,3463268,2726894,2702580,3690925,2967089,2911188,2468538
2021-11-02T17:50,3055629,2066877,2923471,1937973,3332495,1785761,3412475,2409868,2855833,2251733,2712317,2427519,1446681,3357257,2672201,2501290,2407038,2652677,2377298,2343540
2021-11-02T17:55,1503421,1815246,2555301,2718474,3659295,1704995,3645320,2414416,2796368,2995501,1992605,2887158,2382904,2164266,2922817,3803027,3384402,2820725,1598979,2683177
2021-11-02T18:00,3593492,1609879,3688228,3298471,2682415,1637883,2646122,2617066,4376954,2540734,1952028,2954977,2020244,3078390,2390277,3942932,3114448,3158316,2831254,3031591
2021-11-02T18:05,2147525,3688154,1941247,2996551,3304888,2457902,1877620,2348616,3180786,2415892,2587003,3159045,3064879,2455881,2862040,3886784,3521016,2522611,2596161,3262713
2021-11-02T18:10,2182397,3128437,2004205,3250908,2746537,1612550,1572446,3075526,1973091,2813683,3047091,2770704,1882380,3491363,1447894,2713909,3617546,3243017,1430442,2897373
2021-11-02T18:15,2793309,2615051,1964821,3426637,3637807,2486786,3291919,1283890,2833455,3752372,3059961,2343575,2859349,3032614,2123224,3764503,4568899,2514981,2139862,1960678
2021-11-02T18:20,1714743,1031132,4003045,2960740,2792960,2621665,3288763,2245572,2302237,3785624,3324944,3963145,1895467,2498524,2306941,2881497,2999325,1862534,2789354,3518758
2021-11-02T18:25,3459159,2399482,4076960,3013436,2892868,2657660,2889630,2140246,2126354,2703864,3027430,3371077,2905813,3617252,2316743,2558201,3399794,2537763,2745778,3751622
2021-11-02T18:30,1621157,1560497,3379785,3639657,2677071,2528820,1377829,2698001,2452171,3591054,2448241,2792187,3077757,2546858,2646026,3986566,3357208,2688779,2706851,3791253
2021-11-02T18:35,1357660,3255961,2595146,1829626,1338537,1799797,3069144,2444161,2345152,2953351,2777903,2249538,2794813,2307536,2496949,2955138,4822173,3599469,2709156,1183028
2021-11-02T18:40,2035163,1768252,2190968,3872248,2684601,1478792,3014701,2931693,3168572,3675429,4055157,2036612,2434468,3071827,2715915,2622132,3348653,1909124,2494074,2838813
2021-11-02T18:45,1464119,2583774,3147121,1797766,3680790,2149021,2186831,3798410,3010634,2340403,2113965,2682158,3015015,2057297,2070105,3631332,2378498,2385156,2065665,3744469
2021-11-02T18:50,1902815,2569620,3236026,4299444,2288848,2503928,1749676,1916708,2457330,4057002,2506435,2336707,2565047,2081756,1657305,2667690,4311208,2224068,3416366,2592602
